,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
159,A group of high school students are waiting outside a building to be admitted to class.,Nobdoy is waiting,,contradiction,entailment,A group of 5 girls in school uniforms are standing together and waiting to cross the street while one girl takes a picture. The girls are wearing hockey jerseys.
160,A man in a striped sweater writes on a small rectangular chalkboard.,A man writes.,A man paints.,entailment,contradiction,One man in all black in a bowling ally who just bowled with an orange ball. A man is bowling.
161,A man in a striped sweater writes on a small rectangular chalkboard.,A man writes.,,entailment,neutral,One man in all black in a bowling ally who just bowled with an orange ball. A man is bowling.
162,An African American boy jumps over boxes at a track.,A boy plays basketball.,,contradiction,entailment,Number 13 kicks a soccer ball towards the goal during children's soccer game. A player passing the ball in a soccer game.
163,An African American boy jumps over boxes at a track.,A boy plays basketball.,,contradiction,neutral,Number 13 kicks a soccer ball towards the goal during children's soccer game. A player passing the ball in a soccer game.
164,A woman in blue jeans and a navy shirt bends over to attach a video camera to a deck.,The woman is preparing to shoot a video.,,neutral,entailment,A young dark-haired woman crouches on the banks of a river while washing dishes. A woman washes dishes in the river while camping.
165,A woman in blue jeans and a navy shirt bends over to attach a video camera to a deck.,The woman is preparing to shoot a video.,A man finishes a painting on an easel.,neutral,contradiction,A young dark-haired woman crouches on the banks of a river while washing dishes. A woman washes dishes in the river while camping.
166,A man in a black shirt plays the guitar surrounded by drinks.,The man is skilled at playing,,neutral,contradiction,Man plays electronic drum set in band. The man is only drummer in the band.
167,A man in a black shirt plays the guitar surrounded by drinks.,The man is skilled at playing,,neutral,entailment,Man plays electronic drum set in band. The man is only drummer in the band.
168,A woman scantily dressed in a tribal green and blue costume dances in a parade while onlookers watch.,A woman is dancing in a parade.,No woman is not dancing not in a parade.,entailment,contradiction,Three young women pose for the camera at a parade. Three young women are dressed for the parade.
169,A woman scantily dressed in a tribal green and blue costume dances in a parade while onlookers watch.,A woman is dancing in a parade.,A woman wearing a green and blue costume is at a parade.,entailment,neutral,Three young women pose for the camera at a parade. Three young women are dressed for the parade.
170,"A rugby game being played, one man in a green jersey is being lifted up by his teammates with the ball, while a competitor in a red jersey is similarly lifted to tackle him.",Boys are playing videogames,Players are playing a game.,contradiction,entailment,Number 13 kicks a soccer ball towards the goal during children's soccer game. A player passing the ball in a soccer game.
171,"A rugby game being played, one man in a green jersey is being lifted up by his teammates with the ball, while a competitor in a red jersey is similarly lifted to tackle him.",Boys are playing videogames,,contradiction,neutral,Number 13 kicks a soccer ball towards the goal during children's soccer game. A player passing the ball in a soccer game.
172,A girl in a white tank top posing with a guitar in front of a red Chevelle.,A girl in a white tank top looks around the store.,,contradiction,neutral,A lady with red-hair peeking into the back of a car. A lady is looking at a fire truck.
173,A girl in a white tank top posing with a guitar in front of a red Chevelle.,A girl in a white tank top looks around the store.,,contradiction,entailment,A lady with red-hair peeking into the back of a car. A lady is looking at a fire truck.
174,A shaven head young man wears headphones and works with a mixing board.,The man is listening to metal,,neutral,contradiction,Two men are standing in front of musical mixing equipment. There are people indoors.
175,A shaven head young man wears headphones and works with a mixing board.,The man is listening to metal,,neutral,entailment,Two men are standing in front of musical mixing equipment. There are people indoors.
176,A black and white dog runs on soft green grass.,An animal is outside running,,entailment,contradiction,A dog begins to climb a brick staircase near plants. A dog is going up the stairs.
177,A black and white dog runs on soft green grass.,An animal is outside running,,entailment,neutral,A dog begins to climb a brick staircase near plants. A dog is going up the stairs.
178,The girl with the blue jean shorts on is playing with the two boys.,A girls plays with her two brothers.,,neutral,contradiction,"A little girl wearing a pink, yellow and white bathing suit, gets wet from a splash of water. A girl gets wet from a splash of water by her brother."
179,The girl with the blue jean shorts on is playing with the two boys.,A girls plays with her two brothers.,,neutral,entailment,"A little girl wearing a pink, yellow and white bathing suit, gets wet from a splash of water. A girl gets wet from a splash of water by her brother."
